,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,Days_As_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Purchases,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Total_AcceptedCmp,AcceptedAnyCmp,Complain
1287,55.0,2n Cycle,Married,46831.0,1,1,84,4080,22,2,10,6,4,34,78,2,1,2,2,4,0,0,0,0,0,0,0,0,0
1288,52.0,Master,Married,83151.0,0,0,80,4198,968,147,842,137,42,210,2346,1,5,7,10,2,1,0,1,0,1,1,4,1,0
1289,53.0,Graduation,Married,52531.0,0,0,68,4240,283,112,151,51,72,125,794,2,7,2,10,6,0,0,0,0,0,0,0,0,0
1290,68.0,Graduation,Married,15759.0,0,0,12,3991,1,2,5,6,0,3,17,1,1,0,2,7,0,0,0,0,0,0,0,0,0
1292,51.0,2n Cycle,Married,43050.0,1,0,10,3797,30,5,24,6,3,8,76,2,2,0,4,5,0,0,0,0,0,0,0,0,0
1293,47.0,PhD,Single,42997.0,1,1,91,3898,4,0,5,0,1,5,15,1,1,0,2,7,0,0,0,0,0,0,0,0,0
1294,61.0,PhD,Single,48918.0,1,1,21,3772,52,0,9,0,0,1,62,2,1,0,4,4,0,0,0,0,0,0,0,0,0
1295,70.0,Master,Together,60033.0,0,1,28,3786,62,1,57,19,11,48,198,2,2,1,5,2,0,0,0,0,0,0,0,0,0
1296,46.0,PhD,Together,34043.0,1,0,97,3941,20,2,14,3,0,10,49,1,2,0,2,9,0,0,0,0,0,0,0,0,0
1297,58.0,Graduation,Together,57811.0,0,1,49,4064,545,7,114,37,21,78,802,5,7,2,11,5,0,0,0,1,0,0,1,1,0
1298,78.0,Graduation,Married,78569.0,0,0,14,3824,558,79,622,207,175,95,1736,1,4,6,4,1,0,0,0,0,1,1,2,1,0
1299,46.0,Graduation,Single,7500.0,1,1,5,4243,6,5,4,13,4,25,57,4,2,1,3,6,0,0,0,0,0,0,0,0,0
1300,53.0,Master,Together,157733.0,1,0,37,4084,39,1,9,2,0,8,59,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1302,39.0,2n Cycle,Married,23148.0,0,0,83,3825,4,6,8,6,3,10,37,1,2,0,3,7,0,0,0,0,0,0,0,0,0
1303,54.0,Graduation,Divorced,44267.0,1,1,48,4183,183,5,65,3,5,49,310,5,5,2,4,9,0,0,0,0,0,0,0,0,0
1304,45.0,Graduation,Married,71626.0,0,0,94,4299,546,72,376,94,145,72,1305,1,5,5,8,3,0,0,0,1,0,0,1,1,0
1305,58.0,Graduation,Together,60894.0,0,1,61,4060,606,7,155,10,0,54,832,5,10,3,8,7,0,0,0,0,0,0,0,0,0
1306,48.0,Graduation,Together,50200.0,1,1,70,4146,266,6,51,8,6,64,401,6,7,1,5,8,0,0,0,0,0,0,0,0,0
1307,59.0,PhD,Married,81051.0,0,0,43,3731,1142,29,249,38,29,14,1501,1,5,5,12,2,0,0,0,1,1,0,2,1,0
1308,42.0,Graduation,Married,65169.0,0,0,23,3860,1074,0,69,0,0,46,1189,1,10,4,13,6,1,1,1,0,1,1,5,1,0
1309,52.0,Graduation,Together,59868.0,0,1,37,4036,771,51,154,54,10,154,1194,7,11,2,12,6,0,0,0,0,0,0,0,0,0
1310,64.0,PhD,Married,65695.0,0,1,50,3843,371,32,189,0,58,6,656,2,5,4,10,4,0,0,0,0,0,0,0,0,0
1311,68.0,Master,Single,64857.0,0,0,78,4277,556,14,717,210,0,43,1540,1,7,5,10,4,0,0,0,0,0,0,0,0,0
1312,59.0,Master,Together,45143.0,0,1,74,4001,202,5,74,11,5,14,311,3,6,1,5,7,0,0,0,0,0,0,0,0,0
1313,69.0,2n Cycle,Together,74805.0,0,1,14,3929,209,162,209,41,162,37,820,5,4,7,10,2,0,0,0,0,0,0,0,0,0
1314,35.0,2n Cycle,Married,59060.0,1,0,77,3863,35,40,111,36,40,12,274,3,3,1,7,4,0,0,0,0,0,0,0,0,0
1315,62.0,PhD,Single,27238.0,1,1,39,4129,37,0,17,0,0,3,57,3,3,0,3,9,0,0,0,0,0,0,0,0,0
1316,59.0,Graduation,Together,47009.0,0,1,89,3965,171,45,73,59,10,90,448,4,3,2,8,4,0,0,0,0,0,0,0,0,0
1317,51.0,2n Cycle,Married,46094.0,1,1,62,3713,12,2,20,3,2,5,44,1,1,0,3,7,0,0,0,0,0,0,0,0,0
1319,40.0,Graduation,Together,37235.0,1,0,68,3842,20,2,9,4,6,20,61,1,1,1,2,4,0,0,0,0,0,0,0,0,0
1320,64.0,Master,Married,81843.0,0,0,13,4127,779,86,537,34,69,138,1643,1,5,9,12,3,0,0,0,0,0,0,0,0,0
1321,66.0,Master,Together,46692.0,0,1,37,4082,170,6,97,24,12,88,397,3,6,1,5,6,0,0,0,0,0,0,0,0,0
1322,56.0,Graduation,Together,77382.0,0,1,36,3867,491,48,231,112,105,134,1121,2,5,7,12,1,0,0,0,0,1,0,1,1,0
1323,47.0,Graduation,Single,37774.0,2,0,28,4358,173,8,107,7,2,176,473,4,7,2,3,9,0,0,1,0,0,1,2,1,1
1324,50.0,Basic,Married,18393.0,1,0,2,3786,7,10,13,16,0,4,50,2,3,0,3,8,0,0,0,0,0,0,0,0,0
1325,62.0,Master,Married,72828.0,0,1,17,4194,1205,0,235,19,14,205,1678,6,6,3,13,7,0,0,0,0,0,0,0,0,0
1326,42.0,Graduation,Married,24711.0,0,0,86,3766,10,7,25,6,3,7,58,1,3,0,3,7,0,0,0,0,0,0,0,0,0
1327,49.0,PhD,Married,45503.0,1,0,54,3971,97,4,44,6,1,18,170,1,3,1,4,5,0,0,0,0,0,0,0,0,0
1328,42.0,Master,Single,6560.0,0,0,2,3893,67,11,26,4,3,262,373,0,1,0,1,17,0,0,0,0,0,0,0,0,0
1329,79.0,PhD,Together,71604.0,0,0,3,3918,345,53,528,98,75,97,1196,1,8,3,5,4,0,0,1,0,0,1,2,1,0
1330,45.0,Graduation,Married,27244.0,1,0,84,3808,6,5,17,3,24,46,101,2,2,2,2,7,0,0,0,0,0,0,0,0,0
1331,55.0,Graduation,Married,48752.0,1,1,8,4258,73,57,100,71,15,0,316,5,6,1,5,9,0,0,0,0,0,1,1,1,0
1332,62.0,Graduation,Married,71434.0,0,1,4,3978,711,36,217,172,96,168,1400,3,7,4,7,4,1,0,0,1,0,0,2,1,0
1333,76.0,Graduation,Single,90842.0,0,0,57,4029,774,70,118,182,187,93,1424,1,4,9,13,1,0,0,0,0,0,0,0,0,0
1334,46.0,Master,Married,88097.0,1,0,24,4374,163,0,480,0,126,75,844,1,6,5,8,9,1,0,0,1,1,1,4,1,0
1335,49.0,Graduation,Married,51948.0,0,1,51,3979,82,33,54,71,30,41,311,2,5,2,4,5,0,0,0,0,0,0,0,0,0
1336,42.0,Graduation,Together,71853.0,0,0,29,4111,358,108,413,141,97,32,1149,1,2,8,6,1,0,0,0,0,0,0,0,0,0
1337,41.0,Master,Married,35876.0,0,0,13,3764,66,2,40,4,3,14,129,1,3,1,3,6,0,0,0,0,0,0,0,0,0
1338,72.0,Graduation,Widow,40049.0,0,1,23,3950,13,6,7,0,3,3,32,1,1,0,3,6,0,0,0,0,0,0,0,0,0
1339,42.0,Graduation,Single,39660.0,1,0,36,4384,139,13,78,20,13,36,299,3,7,1,3,9,0,0,0,0,0,1,1,1,0
1340,62.0,Graduation,Together,50127.0,0,1,88,3725,274,0,21,4,6,15,320,1,5,1,6,6,0,0,0,1,0,0,1,1,0
1341,47.0,Master,Married,43263.0,0,1,2,4279,262,6,61,0,10,102,441,3,5,2,6,5,0,0,0,0,0,0,0,0,0
1342,75.0,Master,Married,62845.0,1,1,3,4330,1099,0,45,0,0,34,1178,11,3,4,10,8,0,0,0,1,0,1,2,1,0
1343,34.0,Graduation,Married,18929.0,0,0,15,4192,32,0,8,23,4,18,85,1,1,0,4,6,0,0,0,0,0,0,0,0,0
1344,42.0,Basic,Single,24367.0,1,0,58,4160,2,4,2,0,11,5,24,1,1,0,2,9,0,0,0,0,0,0,0,0,0
1346,65.0,2n Cycle,Married,26887.0,0,1,27,4198,6,7,4,3,4,6,30,1,1,0,3,6,0,0,0,0,0,0,0,0,0
1348,48.0,Graduation,Together,62061.0,0,1,12,3996,641,7,84,0,30,38,800,3,10,4,7,6,0,0,0,1,0,0,1,1,0
1350,68.0,PhD,Together,76542.0,0,0,91,4150,794,73,573,0,29,14,1483,1,4,8,10,2,0,0,0,0,0,0,0,0,0
1351,31.0,Graduation,Single,70515.0,0,0,12,3945,420,0,452,182,64,140,1258,1,6,6,4,2,0,0,0,0,0,1,1,1,0
1352,37.0,Graduation,Together,18227.0,1,0,21,4292,1,2,7,4,3,11,28,1,0,1,2,8,0,0,0,0,0,0,0,0,0
1353,59.0,Graduation,Married,69139.0,0,1,23,3847,86,12,75,33,15,6,227,1,4,1,5,4,0,0,0,0,0,0,0,0,0
1354,42.0,Graduation,Married,69109.0,0,0,10,4291,823,25,459,124,29,95,1555,1,6,6,7,4,0,0,0,0,1,1,2,1,0
1355,62.0,Graduation,Single,69627.0,0,1,35,4163,231,161,215,171,30,53,861,2,8,2,11,5,0,0,0,0,0,0,0,0,0
1356,46.0,Graduation,Married,38136.0,1,0,69,4127,8,15,27,0,20,33,103,2,3,1,2,8,0,0,1,0,0,0,1,1,0
1357,78.0,PhD,Single,62159.0,0,0,68,3756,182,17,259,77,70,29,634,1,6,2,10,4,0,0,0,0,0,0,0,0,0
1358,61.0,Graduation,Single,80695.0,0,0,85,3876,557,129,984,193,37,18,1918,1,5,8,5,2,0,0,0,0,0,0,0,0,0
1359,53.0,Master,Single,33316.0,1,1,34,3962,79,1,31,4,4,12,131,3,2,1,4,6,0,0,0,0,0,0,0,0,0
1360,56.0,Graduation,Together,58554.0,1,1,55,4335,368,24,68,38,0,88,586,6,8,2,6,7,0,0,0,0,0,0,0,0,0
1361,32.0,Basic,Married,17256.0,1,0,10,3912,6,4,14,8,8,22,62,2,2,1,2,8,0,0,1,0,0,0,1,1,0
1362,50.0,Graduation,Divorced,53034.0,1,1,30,4089,160,15,196,15,11,50,447,8,6,1,7,8,0,0,0,0,0,0,0,0,0
1363,74.0,2n Cycle,Together,52203.0,0,0,36,4392,488,21,238,56,108,28,939,1,8,7,11,6,0,0,0,0,0,0,0,0,0
1364,47.0,2n Cycle,Divorced,59601.0,0,1,14,4033,691,7,69,0,7,23,797,4,2,2,7,8,0,0,0,1,0,0,1,1,0
1365,66.0,Master,Single,75154.0,0,1,79,4357,543,10,205,160,143,82,1143,1,6,3,6,3,0,0,0,0,0,1,1,1,0
1366,48.0,Graduation,Single,47025.0,0,1,52,3928,254,7,108,20,0,26,415,3,6,3,5,6,0,0,0,0,0,0,0,0,0
1367,51.0,Graduation,Married,37971.0,1,0,97,3910,5,4,10,2,2,7,30,1,1,0,3,8,0,0,0,0,0,0,0,0,0
1369,66.0,Graduation,Married,67267.0,0,1,0,3741,134,11,59,15,2,30,251,1,3,2,5,2,0,0,0,0,0,0,0,0,0
1370,49.0,Graduation,Single,57338.0,0,1,96,3755,143,6,52,11,8,17,237,2,4,1,5,5,0,0,0,0,0,0,0,0,0
1371,64.0,2n Cycle,Together,50523.0,1,1,89,3880,51,4,24,4,7,1,91,2,2,0,4,6,0,0,0,0,0,0,0,0,0
1373,64.0,PhD,Divorced,50611.0,0,1,98,4327,459,0,24,6,0,4,493,6,4,5,7,6,0,0,0,1,0,0,1,1,0
1374,55.0,PhD,Married,56242.0,0,1,72,4177,689,8,167,11,8,88,971,5,8,4,11,6,0,0,0,0,0,0,0,0,0
1375,64.0,Graduation,Single,48904.0,0,1,1,4268,283,10,38,0,13,27,371,4,7,2,4,8,0,0,0,0,0,0,0,0,0
1376,49.0,Graduation,Single,56243.0,1,2,26,3875,347,0,35,4,3,7,396,6,4,2,8,5,0,0,0,0,0,0,0,0,0
1377,39.0,Graduation,Married,21355.0,1,0,5,4007,5,13,14,0,5,31,68,2,2,1,2,6,0,0,1,0,0,1,2,1,0
1378,53.0,Master,Together,57420.0,0,1,22,4063,280,0,18,0,0,24,322,3,5,1,6,7,0,0,0,1,0,0,1,1,0
1379,54.0,Master,Together,52792.824653788244,0,1,39,4148,187,5,65,26,20,14,317,2,4,2,6,5,0,0,0,0,0,0,0,0,0
1380,69.0,Master,Divorced,46390.0,0,1,56,3749,95,14,64,2,9,38,222,1,4,2,3,7,0,0,0,0,0,0,0,0,0
1381,68.0,2n Cycle,Together,54342.0,1,1,74,4055,84,10,34,11,10,28,177,4,3,1,4,6,0,0,0,0,0,0,0,0,0
1382,66.0,Graduation,Together,52792.824653788244,1,1,87,4358,19,4,12,2,2,6,45,1,1,0,3,5,0,0,0,0,0,0,0,0,0
1383,60.0,2n Cycle,Single,52792.824653788244,1,1,49,3862,5,1,9,2,0,4,21,1,1,0,2,7,0,0,0,0,0,0,0,0,0
1384,51.0,Graduation,Married,20895.0,1,0,24,4325,18,3,17,3,0,4,45,1,2,0,3,9,0,0,0,0,0,0,0,0,0
1385,76.0,Graduation,Married,92344.0,0,0,9,3859,992,24,694,51,19,119,1899,0,5,10,5,1,0,0,1,0,1,0,2,1,0
1386,52.0,PhD,Together,52792.824653788244,1,0,17,3813,25,1,13,0,0,3,42,1,1,0,3,7,0,0,0,0,0,0,0,0,0
1388,44.0,Graduation,Together,44964.0,1,1,35,4254,19,1,17,2,0,2,41,1,1,0,3,8,0,0,0,0,0,0,0,0,0
1390,52.0,Master,Married,53761.0,1,1,7,3955,158,0,76,13,7,71,325,6,4,4,3,5,0,0,0,0,0,0,0,0,0
1391,51.0,Graduation,Together,22682.0,1,0,51,3963,10,14,29,4,2,36,95,3,2,1,4,4,0,0,0,0,0,0,0,0,0
1392,52.0,PhD,Together,38887.0,1,0,17,3813,25,1,13,0,0,3,42,1,1,0,3,7,0,0,0,0,0,0,0,0,0
1393,49.0,2n Cycle,Single,41658.0,1,1,30,4291,8,4,12,15,4,29,72,2,1,1,2,4,0,0,0,0,0,0,0,0,0
1394,52.0,PhD,Married,29791.0,1,0,21,3739,14,0,6,0,0,0,20,2,2,0,3,5,0,0,0,0,0,0,0,0,0
1395,68.0,Master,Married,63915.0,0,2,2,4028,622,7,115,30,0,15,789,2,6,3,12,5,0,0,0,0,0,0,0,0,0
1396,50.0,Graduation,Divorced,39996.0,1,1,85,3732,11,0,3,0,0,1,15,1,1,0,2,6,0,0,0,0,0,0,0,0,0
1397,52.0,Graduation,Divorced,26759.0,1,0,65,3836,25,3,16,8,5,2,59,2,2,1,3,6,0,0,0,0,0,0,0,0,0
1399,55.0,PhD,Married,51039.0,1,1,11,4260,100,64,79,65,0,109,417,2,6,2,4,7,0,0,0,0,0,0,0,0,0
1400,63.0,Graduation,Married,60544.0,1,1,92,4367,201,2,43,3,5,35,289,4,5,1,5,6,0,0,0,0,0,0,0,0,0
1402,71.0,Graduation,Married,37716.0,0,1,4,3763,97,1,41,6,2,41,188,2,4,1,3,7,0,0,0,0,0,0,0,0,0
1403,67.0,Graduation,Single,36864.0,0,1,53,4379,204,5,39,17,0,89,354,3,5,2,4,8,0,0,0,0,0,1,1,1,0
1404,54.0,Master,Married,44511.0,1,0,39,4319,513,7,133,46,14,14,727,6,8,4,8,8,0,0,0,0,0,0,0,0,0
1405,57.0,PhD,Married,36947.0,1,1,49,4385,88,3,21,4,1,29,146,4,3,0,4,9,0,0,0,0,0,0,0,0,0
1407,71.0,Master,Married,67087.0,0,1,40,3888,329,35,222,130,35,43,794,2,7,5,8,4,0,0,0,0,0,0,0,0,0
1408,74.0,Graduation,Married,57045.0,0,1,40,4353,296,13,104,11,13,17,454,3,4,2,9,3,0,0,0,0,0,0,0,0,0
1409,71.0,PhD,Divorced,36957.0,1,1,43,4355,100,2,16,2,1,31,152,4,3,2,2,9,0,0,0,0,0,1,1,1,0
1410,47.0,PhD,Married,69389.0,0,1,17,4333,422,7,238,69,46,15,797,1,7,2,12,4,0,0,0,0,0,0,0,0,0
1412,55.0,Master,Married,43142.0,1,1,84,3825,5,1,7,2,1,4,20,1,1,0,2,7,0,0,0,0,0,0,0,0,0
1413,80.0,Graduation,Married,80589.0,0,0,25,3852,507,93,520,242,40,26,1428,1,5,10,5,1,1,0,0,0,0,1,2,1,0
1414,34.0,Graduation,Single,34412.0,1,0,62,4195,52,12,50,4,36,55,209,3,5,0,3,9,0,0,0,0,0,0,0,0,0
1415,45.0,Graduation,Single,57537.0,1,0,83,4078,191,56,139,51,8,100,545,4,4,3,8,4,0,0,0,0,0,0,0,0,0
1417,76.0,Graduation,Together,51315.0,0,0,45,3820,68,28,39,16,30,41,222,1,2,2,5,2,0,0,0,0,0,0,0,0,0
1418,52.0,Graduation,Married,36026.0,2,1,34,3799,20,4,10,6,4,17,61,2,2,0,3,6,0,0,0,0,0,0,0,0,0
1419,51.0,Graduation,Married,24639.0,1,1,3,3846,20,3,16,0,4,1,44,3,2,0,4,6,0,0,0,0,0,0,0,0,0
1420,52.0,PhD,Together,34578.0,2,1,1,3773,7,0,1,0,0,0,8,1,1,0,2,6,0,0,0,0,0,0,0,0,0
1421,52.0,2n Cycle,Single,65704.0,0,0,18,3953,279,172,74,38,8,246,817,1,2,10,10,1,0,0,0,0,0,0,0,0,0
1423,55.0,PhD,Together,54132.0,0,1,81,3827,30,1,8,0,0,3,42,1,1,0,3,7,0,0,0,0,0,0,0,0,0
1425,54.0,Graduation,Married,28164.0,1,0,23,4115,3,18,26,11,8,12,78,3,2,0,4,7,0,0,0,0,0,0,0,0,0
1426,50.0,PhD,Married,34596.0,1,0,48,4136,14,0,2,0,0,7,23,1,1,0,2,8,0,0,0,0,0,0,0,0,0
1427,52.0,PhD,Married,43269.0,1,0,61,3980,10,1,7,0,0,1,19,1,1,0,2,8,0,0,0,0,0,0,0,0,0
1428,66.0,2n Cycle,Single,38741.0,1,1,60,3785,7,10,17,8,6,13,61,2,2,0,3,7,0,0,0,0,0,0,0,0,0
1429,52.0,Graduation,Single,31907.0,0,0,75,4176,33,87,64,175,16,74,449,1,6,1,6,7,0,0,0,0,0,0,0,0,0
1431,51.0,2n Cycle,Divorced,31163.0,1,0,54,3830,2,3,10,11,2,10,38,1,1,0,3,6,0,0,0,0,0,0,0,0,0
1432,39.0,Graduation,Married,92533.0,0,0,84,3886,693,21,118,110,147,42,1131,1,6,5,11,2,1,0,0,0,1,0,2,1,0
1433,51.0,Graduation,Single,34853.0,1,1,75,3882,9,3,15,2,3,2,34,2,2,0,3,6,0,0,0,0,0,0,0,0,0
1434,57.0,Graduation,Divorced,70844.0,1,1,16,3936,129,26,67,3,67,2,294,5,6,1,5,7,0,0,0,0,0,0,0,0,0
1435,45.0,2n Cycle,Married,31086.0,1,1,79,4115,16,2,11,3,0,16,48,2,1,1,2,8,0,0,1,0,0,0,1,1,0
1437,38.0,2n Cycle,Together,20491.0,0,0,16,4214,5,4,5,4,2,10,30,1,0,1,2,7,0,0,0,0,0,0,0,0,0
1438,60.0,Graduation,Married,42523.0,0,0,96,3761,14,36,11,3,26,35,125,1,1,1,4,2,0,0,0,0,0,0,0,0,0
1440,72.0,Graduation,Together,33402.0,1,1,60,4040,26,2,19,10,5,8,70,3,2,1,3,8,0,0,0,0,0,0,0,0,0
1441,75.0,Master,Married,36408.0,1,1,11,3975,9,1,4,3,2,3,22,1,1,0,2,6,0,0,0,0,0,0,0,0,0
1442,45.0,Graduation,Together,21645.0,1,0,75,4358,14,0,23,4,5,19,65,3,3,0,3,9,0,0,0,0,0,1,1,1,0
1443,76.0,Master,Widow,78427.0,0,0,36,4307,972,19,595,180,26,138,1930,3,3,7,10,3,1,0,0,0,0,1,2,1,0
1444,78.0,Graduation,Together,82657.0,0,0,71,3969,966,168,672,246,105,126,2283,1,7,5,10,4,1,0,0,1,0,0,2,1,0
1445,66.0,Graduation,Married,51876.0,0,0,88,3951,99,27,102,28,48,6,310,1,2,2,8,1,0,0,0,0,0,0,0,0,0
1446,53.0,2n Cycle,Married,78041.0,0,0,93,4254,482,35,553,72,160,17,1319,1,4,4,9,2,0,0,0,0,0,0,0,0,0
1447,67.0,Graduation,Married,52852.0,0,1,93,4269,714,8,99,11,0,47,879,4,10,7,5,8,0,0,1,0,0,0,1,1,0
1448,42.0,PhD,Together,70038.0,0,0,54,3941,587,54,348,71,54,130,1244,1,4,4,8,2,0,0,0,0,0,0,0,0,0
1449,51.0,2n Cycle,Together,69401.0,0,1,41,3792,399,27,159,58,8,39,690,4,4,4,5,2,0,0,0,0,0,0,0,0,0
1450,52.0,Graduation,Together,46053.0,1,0,46,4191,56,10,92,19,7,25,209,3,3,2,4,5,0,0,0,0,0,0,0,0,0
1451,59.0,Graduation,Married,77343.0,0,0,28,3714,227,151,573,98,54,31,1134,1,3,4,9,1,0,0,0,0,0,0,0,0,0
1452,71.0,Graduation,Single,73892.0,0,0,40,3922,703,102,601,0,58,43,1507,1,3,11,8,1,0,0,0,0,0,1,1,1,0
1453,57.0,PhD,Single,40304.0,1,0,82,3966,37,0,17,0,0,3,57,1,2,0,3,7,0,0,0,0,0,0,0,0,0
1454,59.0,PhD,Together,32727.0,0,0,38,4364,167,13,180,86,13,70,529,2,7,3,5,8,0,0,0,0,0,0,0,0,0
1456,53.0,Graduation,Divorced,43300.0,0,1,87,4318,91,3,52,2,1,31,180,3,4,0,4,8,0,0,0,0,0,1,1,1,0
1457,52.0,Graduation,Together,26290.0,1,1,49,4227,15,8,16,11,5,22,77,4,2,0,4,6,0,0,0,0,0,0,0,0,0
1458,54.0,Graduation,Single,93790.0,0,0,16,3831,1302,68,731,89,114,45,2349,0,6,7,12,2,1,0,0,1,1,1,4,1,0
1459,50.0,PhD,Married,38410.0,0,0,65,4347,153,64,123,116,64,14,534,2,5,2,9,6,0,0,0,0,0,1,1,1,0
1460,74.0,Master,Widow,64866.0,0,1,9,3848,508,5,21,7,5,10,556,4,7,3,7,5,0,0,0,1,0,0,1,1,0
1461,65.0,Graduation,Together,57957.0,0,1,24,4008,290,59,177,77,5,29,637,7,4,6,8,3,0,0,0,0,0,0,0,0,1
1463,46.0,Graduation,Together,16531.0,1,0,43,3705,2,13,6,7,5,11,44,3,3,0,3,7,0,0,0,0,0,0,0,0,0
1464,38.0,Master,Married,28072.0,1,0,10,4050,30,0,10,2,0,5,47,1,1,0,3,7,0,0,0,0,0,0,0,0,0
1465,61.0,Master,Divorced,49476.0,0,1,29,4068,386,23,95,54,41,196,795,4,2,11,5,2,0,0,0,0,0,0,0,0,0
1466,71.0,Graduation,Married,50725.0,0,1,45,4195,443,10,75,0,10,48,586,4,8,1,8,8,0,0,0,0,0,0,0,0,0
1468,74.0,PhD,Married,41145.0,1,1,20,3835,9,0,3,0,0,1,13,1,0,0,3,3,0,0,0,0,0,0,0,0,0
1469,54.0,Graduation,Together,67419.0,0,1,29,4223,846,84,352,91,56,42,1471,4,9,4,8,5,0,0,0,0,0,0,0,0,0
1470,54.0,2n Cycle,Married,23162.0,1,1,82,3884,8,3,9,19,4,22,65,3,1,1,3,6,0,0,0,0,0,0,0,0,0
1471,47.0,Graduation,Married,34380.0,1,0,68,4117,72,7,58,13,1,24,175,4,4,1,3,8,0,0,0,0,0,0,0,0,0
1472,58.0,Graduation,Single,34704.0,0,1,65,4122,29,0,5,0,1,5,40,1,1,0,3,5,0,0,0,0,0,0,0,0,0
1473,55.0,PhD,Married,94871.0,0,2,99,4360,169,24,553,188,0,144,1078,1,8,5,4,7,0,0,0,1,1,1,3,1,0
1474,66.0,Graduation,Married,65148.0,0,1,9,4284,460,35,422,33,12,153,1115,2,6,6,7,4,0,0,0,0,0,0,0,0,0
1475,70.0,Graduation,Together,39898.0,0,1,20,4196,69,8,26,12,7,12,134,2,3,0,4,7,0,0,0,0,0,0,0,0,0
1477,54.0,PhD,Married,59892.0,0,1,26,3933,73,0,13,0,1,0,87,1,2,1,3,3,0,0,0,0,0,0,0,0,0
1478,37.0,Master,Single,41020.0,0,0,68,3938,112,1,54,7,7,36,217,1,3,2,4,3,0,0,0,0,0,0,0,0,0
1479,63.0,PhD,Married,57072.0,0,1,79,3850,944,0,60,0,0,30,1034,2,7,5,13,5,0,0,1,0,0,0,1,1,0
1482,43.0,2n Cycle,Together,19414.0,1,0,32,3950,2,3,12,3,5,7,32,1,1,0,3,8,0,0,0,0,0,0,0,0,0
1483,44.0,Graduation,Married,19107.0,1,0,49,4005,2,4,9,10,5,16,46,2,1,0,3,7,0,0,0,0,0,0,0,0,0
1484,48.0,2n Cycle,Together,75484.0,0,1,50,4390,378,97,259,197,194,34,1159,2,7,3,6,4,0,0,0,0,0,0,0,0,0
1485,48.0,Master,Single,70379.0,0,1,84,4177,553,25,142,65,67,8,860,3,6,3,13,4,0,0,0,0,0,0,0,0,0
1486,54.0,Master,Together,79419.0,0,0,96,3701,751,127,687,20,15,31,1631,1,4,6,4,2,0,0,0,0,0,0,0,0,0
1487,78.0,PhD,Together,64014.0,2,1,56,3713,406,0,30,0,0,8,444,7,8,2,5,7,1,0,0,0,0,0,1,1,0
1488,69.0,Graduation,Married,76998.0,0,1,85,4228,1449,89,161,69,35,107,1910,2,11,8,8,6,0,0,0,0,1,0,1,1,0
1489,52.0,Master,Together,49854.0,1,0,63,3925,123,17,171,39,0,30,380,5,6,2,5,6,0,0,0,0,0,0,0,0,0
1490,53.0,PhD,Married,60585.0,1,1,17,4064,267,42,309,55,42,21,736,10,7,4,9,5,0,0,0,0,0,1,1,1,0
1491,74.0,PhD,Divorced,42873.0,1,1,11,4218,209,0,40,3,2,15,269,4,6,1,4,8,0,0,0,0,0,0,0,0,0
1492,36.0,Graduation,Together,87679.0,0,0,62,4031,1259,172,815,97,148,33,2524,1,7,11,10,4,1,0,1,0,1,1,4,1,0
1493,46.0,Graduation,Together,57867.0,1,0,48,3965,344,35,178,15,23,17,612,7,7,2,9,6,0,0,0,0,0,0,0,0,0
1494,34.0,Graduation,Married,35765.0,1,0,86,3894,22,3,30,0,5,15,75,2,2,0,4,6,0,0,0,0,0,0,0,0,0
1495,65.0,Graduation,Married,65492.0,0,0,73,3848,247,161,295,210,85,47,1045,2,4,7,13,2,0,0,0,0,0,0,0,0,0
1496,47.0,Graduation,Divorced,32952.0,1,0,36,3904,38,0,12,3,1,1,55,1,2,0,3,7,0,0,0,0,0,0,0,0,0
1497,55.0,PhD,Together,53374.0,0,1,34,4376,896,10,101,13,10,34,1064,6,4,2,9,9,0,0,1,0,0,1,2,1,0
1498,65.0,Graduation,Together,71706.0,0,1,16,4287,931,56,253,91,98,14,1443,4,9,5,7,5,0,0,0,0,0,0,0,0,0
1499,36.0,Graduation,Married,68487.0,0,0,48,4226,758,12,385,33,89,89,1366,1,9,7,13,4,0,0,0,0,0,0,0,0,0
1500,49.0,Master,Together,53253.0,1,1,61,4197,216,9,57,20,9,125,436,7,4,3,5,5,0,0,0,0,0,0,0,0,0
1502,47.0,Graduation,Married,42014.0,1,0,56,4375,244,15,108,4,15,50,436,6,7,1,6,8,0,0,0,0,0,1,1,1,0
1503,51.0,Master,Married,54108.0,1,1,74,4295,539,6,91,8,6,97,747,13,8,2,9,8,0,0,0,0,0,0,0,0,0
1504,69.0,PhD,Single,49667.0,0,0,35,4372,1181,26,120,17,13,39,1396,2,5,10,5,8,0,0,1,0,0,1,2,1,0
1505,50.0,Master,Married,63206.0,0,0,65,3795,750,8,125,11,8,26,928,1,4,3,6,2,0,0,0,0,1,0,1,1,0
1506,52.0,Master,Married,57136.0,1,1,48,4049,306,5,109,21,109,92,642,9,5,2,10,6,0,0,0,0,0,0,0,0,0
